timestamp,R1,R2,R3,R4
2020-01-01 00:00:00+00:00,26560.0,62.0,4.0,66542.0
2020-01-01 01:00:00+00:00,263822.157,128.40300000000002,45.0,506991.087
2020-01-01 02:00:00+00:00,258542.84999999998,99.34,48.0,498052.673
2020-01-01 03:00:00+00:00,245424.269,83.959,49.0,490231.194
2020-01-01 04:00:00+00:00,233908.24300000002,80.754,48.149,490696.564
2020-01-01 05:00:00+00:00,237179.494,23.905,39.331,482960.416
2020-01-01 06:00:00+00:00,230001.87,21.093,51.864000000000004,482538.691
2020-01-01 07:00:00+00:00,230252.65,88.611,48.189,480616.48299999995
2020-01-01 08:00:00+00:00,235495.50400000002,62.254,41.319,476028.792
2020-01-01 09:00:00+00:00,264376.00899999996,68.02600000000001,127.614,467914.77
2020-01-01 10:00:00+00:00,318872.602,77.041,309.601,462561.33
2020-01-01 11:00:00+00:00,379869.782,63.146,347.663,457554.51100000006
2020-01-01 12:00:00+00:00,417506.3520000001,172.108,338.307,462577.4579999999
2020-01-01 13:00:00+00:00,390549.105,124.568,303.046,468063.434
2020-01-01 14:00:00+00:00,371137.917,115.455,275.651,469321.81200000003
2020-01-01 15:00:00+00:00,331256.28,154.623,319.74,473699.54800000007
2020-01-01 16:00:00+00:00,299377.274,109.645,247.038,479297.004
2020-01-01 17:00:00+00:00,281146.239,95.618,234.412,489378.515
2020-01-01 18:00:00+00:00,303706.72,205.393,59.883,505165.118
2020-01-01 19:00:00+00:00,328605.658,151.404,57.0,526046.396
2020-01-01 20:00:00+00:00,343217.731,205.142,62.0,527526.09
2020-01-01 21:00:00+00:00,349771.47400000005,80.941,46.152,527662.244
2020-01-01 22:00:00+00:00,318065.511,129.436,41.26,527937.3829999999
2020-01-01 23:00:00+00:00,158971.006,25.005000000000003,44.135,316308.354
2020-01-02 00:00:00+00:00,143266.003,44.341,42.788,290581.047
2020-01-02 01:00:00+00:00,158879.782,41.15,36.903,374366.051
2020-01-02 02:00:00+00:00,154817.95799999998,13.349,37.515,368413.502
2020-01-02 03:00:00+00:00,151913.49599999998,14.187,36.987,365104.814
2020-01-02 04:00:00+00:00,151948.391,13.08,33.965,360841.136
2020-01-02 05:00:00+00:00,149671.511,13.383,33.025999999999996,357119.63999999996
2020-01-02 06:00:00+00:00,154706.717,50.023,36.908,352731.625
2020-01-02 07:00:00+00:00,169927.778,39.197,55.222,354209.942
2020-01-02 08:00:00+00:00,193053.573,94.33,46.171,352314.48299999995
2020-01-02 09:00:00+00:00,234569.183,107.074,57.22,343449.97199999995
2020-01-02 10:00:00+00:00,277475.715,284.305,67.336,343882.022
2020-01-02 11:00:00+00:00,286887.54799999995,115.476,128.067,341700.83900000004
2020-01-02 12:00:00+00:00,284888.854,312.962,104.407,344425.48900000006
2020-01-02 13:00:00+00:00,269438.128,457.61400000000003,94.917,348758.75000000006
2020-01-02 14:00:00+00:00,261522.18300000002,154.823,174.44299999999998,355038.105
2020-01-02 15:00:00+00:00,240879.457,218.548,127.168,355103.97
2020-01-02 16:00:00+00:00,223736.174,357.509,89.911,361313.21
2020-01-02 17:00:00+00:00,204149.144,144.044,104.445,369865.826
2020-01-02 18:00:00+00:00,210682.677,233.559,61.594,376695.20200000005
2020-01-02 19:00:00+00:00,217257.49599999998,185.922,67.836,387706.941
2020-01-02 20:00:00+00:00,215902.661,107.797,65.434,387927.84
2020-01-02 21:00:00+00:00,230275.727,146.376,55.122,384757.393
2020-01-02 22:00:00+00:00,220337.77200000003,166.36,46.891,385056.38399999996
2020-01-02 23:00:00+00:00,75545.15599999999,64.0,0.0,193294.092
2020-01-03 00:00:00+00:00,50162.592,14.0,2.0,141441.553
2020-01-03 01:00:00+00:00,211892.39,31.015,42.001999999999995,443373.123
2020-01-03 02:00:00+00:00,199610.831,23.832,42.402,430905.33800000005
2020-01-03 03:00:00+00:00,205536.872,21.386,41.723,423028.55799999996
2020-01-03 04:00:00+00:00,197807.585,20.479,39.647,413857.65599999996
2020-01-03 05:00:00+00:00,201729.604,21.554000000000002,38.068,413855.5
2020-01-03 06:00:00+00:00,209278.336,21.000999999999998,54.674,413879.816
2020-01-03 07:00:00+00:00,223140.713,20.52,48.591,409961.86500000005
2020-01-03 08:00:00+00:00,257143.203,38.742000000000004,54.902,412134.936
2020-01-03 09:00:00+00:00,309999.408,57.772999999999996,98.363,409330.534
2020-01-03 10:00:00+00:00,341411.294,50.468,111.712,414415.261
2020-01-03 11:00:00+00:00,351105.07,45.686,153.41899999999998,415769.26999999996
2020-01-03 12:00:00+00:00,341892.766,227.53199999999998,142.03199999999998,416787.3019999999
2020-01-03 13:00:00+00:00,330935.95499999996,194.637,179.0,414944.275
2020-01-03 14:00:00+00:00,334265.991,296.274,116.265,411098.55100000004
2020-01-03 15:00:00+00:00,313888.143,40.973,101.724,416191.44600000005
2020-01-03 16:00:00+00:00,283016.702,37.275999999999996,116.566,428403.489
2020-01-03 17:00:00+00:00,267280.39800000004,35.098,104.787,437750.04699999996
2020-01-03 18:00:00+00:00,281162.069,33.081,63.0,451843.29799999995
2020-01-03 19:00:00+00:00,284799.85400000005,50.462,66.0,464688.27999999997
2020-01-03 20:00:00+00:00,285158.641,33.726,56.086,453748.37200000003
2020-01-03 21:00:00+00:00,302815.45999999996,35.422,53.266999999999996,447673.148
2020-01-03 22:00:00+00:00,288836.45900000003,36.731,52.357,449751.979
2020-01-03 23:00:00+00:00,143421.37,28.0,41.0,297302.0
2020-01-04 00:00:00+00:00,118334.631,71.0,7.0,252947.0
2020-01-04 01:00:00+00:00,147678.579,42.217,7.1690000000000005,340898.8
2020-01-04 02:00:00+00:00,138696.415,16.399,6.084,333429.261
2020-01-04 03:00:00+00:00,136972.152,40.189,10.966000000000001,332089.981
2020-01-04 04:00:00+00:00,134300.79200000002,16.496,6.807,328555.091
2020-01-04 05:00:00+00:00,132182.418,15.431000000000001,8.416,324443.111
2020-01-04 06:00:00+00:00,134447.125,17.087,7.496,325219.891
2020-01-04 07:00:00+00:00,144371.20799999998,46.213,11.634,325787.206
2020-01-04 08:00:00+00:00,164681.793,50.012,12.83,320972.303
2020-01-04 09:00:00+00:00,211135.49800000002,122.96,21.511,314866.361
2020-01-04 10:00:00+00:00,262000.31600000002,148.127,27.176,312945.26
2020-01-04 11:00:00+00:00,271365.251,182.058,17.615000000000002,310670.98699999996
2020-01-04 12:00:00+00:00,267872.333,397.746,24.512,313284.198
2020-01-04 13:00:00+00:00,248021.17299999998,391.063,25.761,319836.775
2020-01-04 14:00:00+00:00,233479.663,251.998,31.361,319719.56799999997
2020-01-04 15:00:00+00:00,209069.79599999997,102.951,39.498,323603.36500000005
2020-01-04 16:00:00+00:00,191872.283,121.4,16.905,331383.804
2020-01-04 17:00:00+00:00,183479.059,175.153,11.215,338496.23799999995
2020-01-04 18:00:00+00:00,186967.24800000002,175.577,13.575,340869.713
2020-01-04 19:00:00+00:00,200813.45500000002,215.952,10.038,351991.771
2020-01-04 20:00:00+00:00,193426.70799999998,203.764,4.465,350902.024
2020-01-04 21:00:00+00:00,215041.068,210.547,7.6080000000000005,349609.22500000003
2020-01-04 22:00:00+00:00,200329.505,76.686,5.279,355401.383
2020-01-04 23:00:00+00:00,289707.46900000004,121.143,50.881,575328.435
2020-01-05 00:00:00+00:00,237106.011,8.938,49.998000000000005,479913.572
2020-01-05 01:00:00+00:00,38724.0,10.125,32.106,107788.0
2020-01-05 02:00:00+00:00,35415.0,8.286999999999999,30.675,106360.0
2020-01-05 03:00:00+00:00,35196.0,11.631,31.015,105081.0
