timestamp,R1,R2,R3,R4
2020-01-01 00:00:00+00:00,10374.0,62.0,2.0,21787.0
2020-01-01 01:00:00+00:00,95214.004,116.403,7.0,196703.27
2020-01-01 02:00:00+00:00,94944.007,99.34,14.0,192213.584
2020-01-01 03:00:00+00:00,89600.006,83.959,11.0,189769.484
2020-01-01 04:00:00+00:00,86043.015,80.754,10.149,190540.483
2020-01-01 05:00:00+00:00,84028.00200000001,23.905,3.331,190173.937
2020-01-01 06:00:00+00:00,82453.001,20.093,7.864,189837.127
2020-01-01 07:00:00+00:00,82556.00200000001,87.611,5.189,188808.759
2020-01-01 08:00:00+00:00,85195.00300000001,62.254,6.319,187362.868
2020-01-01 09:00:00+00:00,94268.00899999999,67.02600000000001,48.614,186107.013
2020-01-01 10:00:00+00:00,113520.602,60.041,57.601,185552.415
2020-01-01 11:00:00+00:00,134692.782,33.146,22.663,184852.23100000003
2020-01-01 12:00:00+00:00,152298.32700000002,144.108,14.307,188730.656
2020-01-01 13:00:00+00:00,147965.083,124.568,55.046,188077.314
2020-01-01 14:00:00+00:00,137702.914,100.455,66.651,189057.388
2020-01-01 15:00:00+00:00,121486.27900000001,133.623,59.74,191076.77800000002
2020-01-01 16:00:00+00:00,109663.274,109.645,77.038,192562.673
2020-01-01 17:00:00+00:00,103669.239,95.618,84.412,196905.723
2020-01-01 18:00:00+00:00,109362.193,205.393,6.883,199850.022
2020-01-01 19:00:00+00:00,117266.204,151.404,9.0,206224.441
2020-01-01 20:00:00+00:00,123827.10800000001,205.142,18.0,206070.44799999997
2020-01-01 21:00:00+00:00,131107.184,80.941,12.152,204796.602
2020-01-01 22:00:00+00:00,119049.086,129.436,3.26,204835.582
2020-01-01 23:00:00+00:00,59057.006,25.005000000000003,9.135,108132.35399999999
2020-01-02 00:00:00+00:00,51626.003,44.341,10.788,99422.047
2020-01-02 01:00:00+00:00,57663.0,40.15,6.9030000000000005,145061.0
2020-01-02 02:00:00+00:00,57443.0,13.349,6.515,142484.0
2020-01-02 03:00:00+00:00,55918.0,14.187,4.987,142268.0
2020-01-02 04:00:00+00:00,55223.0,13.08,5.965,140870.019
2020-01-02 05:00:00+00:00,55160.002,13.383,3.026,140083.024
2020-01-02 06:00:00+00:00,55147.319,50.023,2.908,138562.09399999998
2020-01-02 07:00:00+00:00,62489.001,39.197,11.222,139767.425
2020-01-02 08:00:00+00:00,70998.277,93.33,6.171,139135.023
2020-01-02 09:00:00+00:00,87623.035,96.074,13.22,140424.658
2020-01-02 10:00:00+00:00,102781.58,149.305,13.336,141216.001
2020-01-02 11:00:00+00:00,107111.903,99.476,15.067,139196.229
2020-01-02 12:00:00+00:00,103988.742,161.962,12.407,140131.011
2020-01-02 13:00:00+00:00,98270.016,98.614,13.917,143231.0
2020-01-02 14:00:00+00:00,101558.176,131.823,22.442999999999998,144849.69400000002
2020-01-02 15:00:00+00:00,94380.448,150.548,42.168,143197.688
2020-01-02 16:00:00+00:00,85382.174,113.509,18.911,145095.564
2020-01-02 17:00:00+00:00,75891.144,136.044,19.445,149396.235
2020-01-02 18:00:00+00:00,78829.029,222.559,15.594,151678.005
2020-01-02 19:00:00+00:00,79868.0,182.922,18.836,152883.019
2020-01-02 20:00:00+00:00,78500.0,107.797,16.434,154042.0
2020-01-02 21:00:00+00:00,86771.16,137.376,13.122,153511.007
2020-01-02 22:00:00+00:00,81948.276,166.36,5.891,152988.154
2020-01-02 23:00:00+00:00,29019.0,64.0,0.0,78215.0
2020-01-03 00:00:00+00:00,18861.0,14.0,1.0,63343.0
2020-01-03 01:00:00+00:00,77100.187,30.015,3.002,161128.628
2020-01-03 02:00:00+00:00,74222.0,23.832,7.402,156365.047
2020-01-03 03:00:00+00:00,73695.001,21.386,8.722999999999999,153967.911
2020-01-03 04:00:00+00:00,70662.0,20.479,6.647,151774.65899999999
2020-01-03 05:00:00+00:00,72650.0,21.554000000000002,5.068,153104.273
2020-01-03 06:00:00+00:00,75730.003,21.000999999999998,9.674,151753.331
2020-01-03 07:00:00+00:00,77956.018,20.52,9.591000000000001,151525.736
2020-01-03 08:00:00+00:00,91461.576,34.742000000000004,7.902,152448.80800000002
2020-01-03 09:00:00+00:00,113275.40699999999,29.773,14.363,153045.625
2020-01-03 10:00:00+00:00,122650.268,27.468,20.712,157436.041
2020-01-03 11:00:00+00:00,129808.987,33.686,22.419,158088.489
2020-01-03 12:00:00+00:00,125109.753,34.532,29.032,158953.03799999997
2020-01-03 13:00:00+00:00,121670.85399999999,43.637,33.0,157610.011
2020-01-03 14:00:00+00:00,126775.985,42.274,19.265,156775.033
2020-01-03 15:00:00+00:00,116905.104,26.973,12.724,159114.01100000003
2020-01-03 16:00:00+00:00,105595.701,31.276,10.565999999999999,164139.816
2020-01-03 17:00:00+00:00,99328.39800000002,35.098,8.787,166873.68099999998
2020-01-03 18:00:00+00:00,100501.752,33.081,10.0,171895.38199999998
2020-01-03 19:00:00+00:00,106921.633,31.462,8.0,175298.088
2020-01-03 20:00:00+00:00,103107.78600000001,32.726,6.086,172507.346
2020-01-03 21:00:00+00:00,110454.05099999999,33.422,7.2669999999999995,167101.026
2020-01-03 22:00:00+00:00,104422.965,36.731,5.357,166105.392
2020-01-03 23:00:00+00:00,51689.0,27.0,3.0,100584.0
2020-01-04 00:00:00+00:00,44970.0,71.0,2.0,87228.0
2020-01-04 01:00:00+00:00,56411.045,42.217,3.169,133267.352
2020-01-04 02:00:00+00:00,52374.001000000004,16.399,6.084,130502.154
2020-01-04 03:00:00+00:00,49538.003,40.189,5.966,130160.331
2020-01-04 04:00:00+00:00,50456.003,16.496,3.807,127835.856
2020-01-04 05:00:00+00:00,49492.001000000004,15.431000000000001,5.416,127970.05600000001
2020-01-04 06:00:00+00:00,49537.0,17.087,5.496,128681.648
2020-01-04 07:00:00+00:00,52793.140999999996,46.213,6.634,129103.20700000001
2020-01-04 08:00:00+00:00,62058.747,50.012,11.83,128496.631
2020-01-04 09:00:00+00:00,75175.49600000001,121.96,8.511,127798.091
2020-01-04 10:00:00+00:00,95936.20300000001,148.127,19.176,128392.883
2020-01-04 11:00:00+00:00,99996.14600000001,182.058,10.615,128026.109
2020-01-04 12:00:00+00:00,101724.33,204.746,3.512,129189.061
2020-01-04 13:00:00+00:00,91368.17099999999,160.063,6.761,132363.148
2020-01-04 14:00:00+00:00,82980.66,173.998,6.361,133562.00400000002
